Format Version,1.25,Take Name,Take 2026-04-16 04.29.11 PM Shannon,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2026-04-16 04.29.41.975 PM,Capture Start Frame,2074563,Total Frames in Take,9187,Total Exported Frames,9187,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5998,59.980000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.322193,0.569344,-0.618480,0.435341,-934.109497,1451.240967,-790.845276,-955.308594,1519.320068,-830.026855,-912.251953,1437.869629,-744.389282,-960.363770,1460.561523,-850.029968,-908.513733,1387.212769,-738.934998,-956.044739,1519.182373,-830.318481,-911.236023,1437.833130,-744.404175,-959.856262,1460.824097,-849.786316,-909.262939,1387.096191,-738.899475,1819.205566,1567.339111,-2801.946777,,,,,,,,,,,,
5999,59.990000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.321323,0.569791,-0.618546,0.435305,-930.168762,1451.630737,-792.103821,-951.508606,1519.674561,-831.269897,-908.223511,1438.296997,-745.678284,-956.525574,1460.905029,-851.250122,-904.417297,1387.645996,-740.216919,-952.070007,1519.495850,-831.407043,-907.366089,1438.311646,-745.718506,-956.117249,1461.111206,-851.102722,-905.082397,1387.588257,-740.201721,1819.211304,1567.308594,-2801.961914,,,,,,,,,,,,
6000,60.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.321702,0.569707,-0.618536,0.435150,-926.376526,1451.945190,-793.214783,-947.656372,1520.016479,-832.365845,-904.457458,1438.581177,-746.785645,-952.705200,1461.257080,-852.367676,-900.687012,1387.925781,-741.339844,-948.192261,1519.801514,-832.411072,-903.553467,1438.573242,-746.800659,-952.328369,1461.418945,-852.292114,-901.408386,1387.968750,-741.367310,1819.191772,1567.321899,-2801.933594,,,,,,,,,,,,
6001,60.010000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.320306,0.570486,-0.619090,0.434370,-922.298401,1452.252686,-794.444153,-943.764893,1520.295410,-833.543152,-900.201416,1438.920654,-748.090210,-948.848694,1461.525024,-853.504150,-896.378540,1388.269653,-742.639038,-944.334900,1519.998413,-833.431396,-899.153503,1438.880859,-748.253845,-948.399353,1461.635010,-853.432373,-897.367981,1388.513794,-742.699768,1819.223511,1567.338013,-2801.915527,,,,,,,,,,,,
6002,60.020000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.320603,0.569748,-0.620242,0.433475,-918.640991,1452.460938,-795.593750,-939.938049,1520.511230,-834.771729,-896.548218,1439.128906,-749.237793,-945.208496,1461.728394,-854.646729,-892.869141,1388.474731,-743.718689,-940.400879,1520.180542,-834.629211,-895.649597,1439.129883,-749.351440,-944.787659,1461.786133,-854.529846,-893.852600,1388.811646,-743.934814,1819.170166,1567.354736,-2801.933838,,,,,,,,,,,,
6003,60.030000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.320262,0.568935,-0.623006,0.430822,-914.860229,1452.746582,-796.848938,-935.938293,1520.812378,-836.118591,-892.635864,1439.413208,-750.556335,-941.640259,1462.006958,-855.807007,-889.226501,1388.753662,-744.913818,-936.247009,1520.521240,-836.004700,-892.029785,1439.454956,-750.602783,-941.341980,1462.053955,-855.708801,-889.894653,1388.993408,-745.125000,1819.205078,1567.345093,-2801.936035,,,,,,,,,,,,
6004,60.040000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.321757,0.565437,-0.629493,0.424844,-911.183960,1452.950317,-798.074341,-931.345215,1521.105103,-837.669800,-888.905273,1439.545654,-751.828491,-938.164368,1462.276855,-856.930542,-886.320862,1388.873535,-745.868591,-931.338318,1520.993896,-837.566772,-888.784546,1439.688843,-751.722717,-938.092346,1462.135132,-856.846680,-886.554260,1389.012695,-746.216248,1819.211548,1567.313232,-2801.945557,,,,,,,,,,,,
6005,60.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.319994,0.565274,-0.630936,0.424251,-907.449585,1453.144775,-799.343750,-927.751099,1521.184082,-839.065857,-885.001892,1439.874634,-753.140808,-934.645691,1462.299805,-858.127563,-882.399597,1389.220215,-747.040833,-927.774719,1521.069580,-838.974426,-884.820068,1440.026611,-753.002258,-934.551025,1462.159546,-858.038452,-882.692322,1389.361450,-747.422302,1819.201416,1567.319336,-2801.919189,,,,,,,,,,,,
6006,60.060000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.319476,0.565580,-0.629538,0.426306,-904.193054,1453.144043,-800.462280,-924.713074,1521.098755,-840.216919,-881.791626,1439.966309,-754.210449,-931.295044,1462.187866,-859.306702,-878.972351,1389.322998,-748.115051,-924.748779,1521.115601,-840.200989,-881.623962,1440.040649,-754.019348,-931.215271,1462.003174,-859.218506,-879.199890,1389.428467,-748.446838,1819.183594,1567.335327,-2801.912354,,,,,,,,,,,,
6007,60.070000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.318268,0.565404,-0.630755,0.425642,-900.888367,1453.145752,-801.692932,-921.481750,1521.025391,-841.537598,-878.360962,1440.055908,-755.477234,-928.155396,1462.076782,-860.478271,-875.555359,1389.424438,-749.278442,-921.586670,1521.043091,-841.626465,-878.165283,1440.031250,-755.295227,-928.042664,1462.003662,-860.338684,-875.763062,1389.511353,-749.520386,1819.168335,1567.344971,-2801.940430,,,,,,,,,,,,
6008,60.080000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.319050,0.564641,-0.631637,0.424761,-897.620178,1453.110352,-802.936523,-917.990967,1521.026978,-842.832642,-875.138794,1439.981812,-756.709473,-924.853699,1462.086304,-861.730591,-872.497314,1389.345947,-750.473206,-917.943787,1521.090820,-842.845276,-875.164978,1440.016602,-756.579956,-924.815308,1461.851318,-861.547241,-872.564758,1389.469116,-750.800232,1819.180054,1567.339355,-2801.923584,,,,,,,,,,,,
6009,60.090000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317133,0.565464,-0.631677,0.425042,-894.388184,1453.112183,-804.195435,-915.076233,1520.934448,-844.088684,-871.736755,1440.089111,-758.021606,-921.814758,1461.957886,-862.919434,-868.925049,1389.466675,-751.751892,-915.110291,1520.874756,-844.017700,-871.576782,1440.101929,-757.921997,-921.722595,1461.825073,-862.842346,-869.183960,1389.688721,-752.056030,1819.184448,1567.331177,-2801.936035,,,,,,,,,,,,
6010,60.100000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317091,0.565015,-0.632575,0.424336,-891.386414,1452.999634,-805.504456,-911.987610,1520.814331,-845.455688,-868.711609,1439.987793,-759.338928,-918.857239,1461.828613,-864.210327,-865.989136,1389.367432,-753.012756,-912.021912,1520.747925,-845.381287,-868.491882,1439.925049,-759.142456,-918.807068,1461.725830,-864.217041,-866.262268,1389.666260,-753.329956,1819.199219,1567.339478,-2801.958740,,,,,,,,,,,,
6011,60.110000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.316168,0.565263,-0.633515,0.423291,-888.285522,1453.043701,-806.849731,-908.950317,1520.842651,-846.794739,-865.477173,1440.050903,-760.744690,-915.933289,1461.847168,-865.476257,-862.781311,1389.433594,-754.383118,-908.915405,1520.727173,-846.701538,-865.375793,1440.017334,-760.572205,-915.947021,1461.794678,-865.520691,-862.920105,1389.675781,-754.632690,1819.192505,1567.341675,-2801.949951,,,,,,,,,,,,
6012,60.120000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317324,0.565198,-0.632309,0.424313,-885.267334,1453.022095,-808.251221,-905.860596,1520.865479,-848.157776,-862.604919,1439.977051,-762.088989,-912.721985,1461.893433,-866.958252,-859.881775,1389.352173,-755.799744,-905.736633,1520.752930,-848.025635,-862.654297,1440.109253,-762.007202,-912.754639,1461.782349,-866.942627,-859.920654,1389.451294,-756.042603,1819.184814,1567.340576,-2801.918701,,,,,,,,,,,,
6013,60.130000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.315882,0.565749,-0.633128,0.423433,-882.099243,1453.014038,-809.554993,-902.856018,1520.818115,-849.443542,-859.259155,1440.014160,-763.467712,-909.778687,1461.828247,-868.165039,-856.503235,1389.395386,-757.143616,-902.820801,1520.795044,-849.358276,-859.182007,1440.191406,-763.328308,-909.745300,1461.628296,-868.108093,-856.666687,1389.452393,-757.461731,1819.192017,1567.341064,-2801.916748,,,,,,,,,,,,
6014,60.140000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317060,0.564484,-0.634838,0.421678,-879.090759,1452.812988,-811.008179,-899.474060,1520.679321,-850.983398,-856.303040,1439.746582,-764.913757,-906.748352,1461.703857,-869.616943,-853.837646,1389.121948,-758.518555,-899.575928,1520.743042,-850.963196,-856.059021,1439.784912,-764.804260,-906.582275,1461.465088,-869.472534,-854.166992,1389.258789,-758.828491,1819.167847,1567.330566,-2801.932129,,,,,,,,,,,,
6015,60.150000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.316544,0.564697,-0.634454,0.422358,-876.054016,1452.708618,-812.356628,-896.559387,1520.529663,-852.346436,-853.249512,1439.693115,-766.256104,-903.718201,1461.537354,-870.971680,-850.688843,1389.074097,-759.852356,-896.604065,1520.524536,-852.306580,-853.079956,1439.724731,-766.133606,-903.586548,1461.322632,-870.817383,-850.987305,1389.290039,-760.238220,1819.200562,1567.319702,-2801.928223,,,,,,,,,,,,
6016,60.160000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317584,0.563849,-0.635011,0.421871,-873.068970,1452.560303,-813.733093,-893.339050,1520.417603,-853.781250,-850.353271,1439.505005,-767.599976,-900.641846,1461.435913,-872.384094,-847.941772,1388.882446,-761.167114,-893.304688,1520.256958,-853.743408,-850.307068,1439.531860,-767.463013,-900.578308,1461.354858,-872.222229,-848.125732,1389.154785,-761.596863,1819.194946,1567.321289,-2801.938477,,,,,,,,,,,,
6017,60.170000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.315145,0.563601,-0.639040,0.417930,-869.971130,1452.468750,-815.182434,-890.243713,1520.266846,-855.329346,-846.875610,1439.483521,-769.218445,-898.071777,1461.247925,-873.596985,-844.693542,1388.876343,-762.584961,-890.217773,1520.206299,-855.235107,-846.755371,1439.466553,-769.042725,-898.066711,1461.124390,-873.614624,-844.872070,1389.127319,-762.886108,1819.188965,1567.343384,-2801.940186,,,,,,,,,,,,
6018,60.180000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.315929,0.563094,-0.639545,0.417248,-867.082031,1452.383667,-816.619385,-887.171631,1520.226929,-856.782104,-844.034546,1439.346924,-770.645874,-895.140869,1461.225098,-875.044617,-841.981201,1388.735352,-764.004944,-887.144043,1520.267578,-856.720703,-843.926697,1439.323364,-770.430237,-895.200867,1461.097290,-875.169373,-842.055481,1388.842651,-764.155212,1819.210693,1567.350464,-2801.949707,,,,,,,,,,,,
6019,60.190000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.316717,0.563804,-0.637789,0.418378,-864.227783,1452.273438,-818.082825,-884.372986,1520.180420,-858.109741,-841.276611,1439.163452,-772.081970,-892.145020,1461.211182,-876.561157,-839.116394,1388.538452,-765.578308,-884.326050,1520.207642,-857.997620,-841.186157,1439.287598,-771.919312,-892.171936,1461.005493,-876.627991,-839.233643,1388.593018,-765.800842,1819.186279,1567.323975,-2801.948730,,,,,,,,,,,,
6020,60.200000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.318213,0.563139,-0.637449,0.418658,-861.376526,1452.159058,-819.531067,-881.302124,1520.119751,-859.576660,-838.582581,1438.987427,-773.469666,-889.105347,1461.173340,-878.087341,-836.516052,1388.355347,-766.990601,-881.267578,1520.112183,-859.523071,-838.553101,1439.104980,-773.382080,-889.067932,1460.996582,-877.991150,-836.630066,1388.421509,-767.254822,1819.171387,1567.325928,-2801.914062,,,,,,,,,,,,
6021,60.210000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.316223,0.563625,-0.639969,0.415656,-858.290894,1452.024292,-821.008545,-878.303772,1519.973755,-861.029907,-835.176941,1438.865723,-775.103149,-886.452698,1461.017822,-879.361023,-833.230286,1388.239868,-768.540100,-878.313843,1519.966064,-860.904419,-835.000244,1439.037598,-774.999756,-886.360168,1460.750488,-879.291321,-833.520630,1388.353516,-768.895020,1819.217773,1567.347534,-2801.887939,,,,,,,,,,,,
6022,60.220000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317565,0.563449,-0.638855,0.416583,-855.462402,1451.839233,-822.431885,-875.363892,1519.841187,-862.419434,-832.507996,1438.620361,-776.463806,-883.417480,1460.909912,-880.871643,-830.560059,1387.985107,-769.972534,-875.412415,1519.822510,-862.350708,-832.302612,1438.633789,-776.332581,-883.313293,1460.724609,-880.794189,-830.864380,1388.217407,-770.315308,1819.184204,1567.356934,-2801.957031,,,,,,,,,,,,
6023,60.230000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.316912,0.564224,-0.638542,0.416511,-852.583435,1451.680542,-823.859314,-872.634399,1519.688354,-863.762207,-829.547852,1438.454834,-777.933777,-880.630859,1460.761597,-882.253296,-827.520508,1387.817017,-771.488098,-872.666992,1519.598755,-863.694702,-829.377197,1438.453613,-777.807739,-880.536011,1460.638672,-882.160950,-827.808289,1388.094971,-771.851807,1819.204224,1567.347656,-2801.957764,,,,,,,,,,,,
6024,60.240000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.318520,0.563680,-0.638983,0.415344,-849.631409,1451.659668,-825.286011,-869.372620,1519.782837,-865.146606,-826.691162,1438.300903,-779.351379,-877.588867,1460.905029,-883.697327,-824.873047,1387.649658,-772.948792,-869.342834,1519.718384,-865.141724,-826.668457,1438.369629,-779.219910,-877.532593,1460.778198,-883.526245,-825.001831,1387.792847,-773.304810,1819.220947,1567.341919,-2801.923096,,,,,,,,,,,,
6025,60.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.318009,0.564832,-0.639407,0.413514,-846.700500,1451.572021,-826.897095,-866.504456,1519.791504,-866.561401,-823.597778,1438.101929,-781.076416,-874.875183,1460.957397,-885.181519,-821.824524,1387.437256,-774.768860,-866.522156,1519.676025,-866.481812,-823.441223,1438.323853,-780.969421,-874.785339,1460.834839,-885.082092,-822.076233,1387.481567,-775.096313,1819.217896,1567.341675,-2801.938965,,,,,,,,,,,,
6026,60.260000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.318719,0.564679,-0.640146,0.412030,-844.054199,1451.386475,-828.563110,-863.669556,1519.692871,-868.171204,-820.946716,1437.814575,-782.774902,-872.261475,1460.897095,-886.811523,-819.339172,1387.140869,-776.494690,-863.660278,1519.675415,-868.061157,-820.841370,1437.939941,-782.712341,-872.215454,1460.718506,-886.785950,-819.514099,1387.217651,-776.716919,1819.174927,1567.321533,-2801.954590,,,,,,,,,,,,
6027,60.270000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317678,0.565893,-0.640004,0.411389,-841.307373,1451.224365,-830.160156,-861.125061,1519.556274,-869.623413,-818.047241,1437.623535,-784.457947,-869.699158,1460.773315,-888.312500,-816.358093,1386.943970,-778.246643,-861.166138,1519.527100,-869.516724,-817.826538,1437.766846,-784.348511,-869.597778,1460.565552,-888.258423,-816.666992,1387.060669,-778.565125,1819.177856,1567.348877,-2801.932617,,,,,,,,,,,,
6028,60.280000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.318597,0.565402,-0.639538,0.412077,-838.581726,1451.072388,-831.824707,-858.288696,1519.414673,-871.325500,-815.444092,1437.459473,-786.063904,-866.818298,1460.636475,-890.050171,-813.775818,1386.778442,-779.859253,-858.257751,1519.456787,-871.269409,-815.385193,1437.485596,-785.932800,-866.767761,1460.367188,-889.934692,-813.946289,1386.988892,-780.225037,1819.199829,1567.329956,-2801.918213,,,,,,,,,,,,
6029,60.290000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.316854,0.565874,-0.641271,0.410076,-835.580627,1450.970703,-833.609131,-855.406555,1519.286987,-873.095276,-812.192932,1437.387207,-787.966858,-864.148743,1460.495361,-891.679077,-810.574341,1386.712769,-781.695129,-855.485901,1519.188843,-873.044067,-811.959534,1437.413940,-787.858337,-864.005188,1460.381592,-891.552612,-810.925842,1386.951172,-782.049194,1819.200562,1567.341187,-2801.941162,,,,,,,,,,,,
6030,60.300000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317089,0.565491,-0.642801,0.408022,-832.899841,1450.826294,-835.318115,-852.531067,1519.200562,-874.801147,-809.449768,1437.172974,-789.728699,-861.581360,1460.434692,-893.318298,-808.037170,1386.496582,-783.424133,-852.559265,1519.198486,-874.767151,-809.291199,1437.186768,-789.577515,-861.500488,1460.256958,-893.226746,-808.278687,1386.692017,-783.754700,1819.220215,1567.364136,-2801.917725,,,,,,,,,,,,
6031,60.310000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.316621,0.566657,-0.641057,0.409509,-830.278809,1450.663818,-837.153259,-850.176086,1519.031738,-876.514038,-806.822205,1437.020752,-791.564148,-858.932922,1460.264526,-895.168335,-805.184021,1386.337891,-785.366455,-850.130066,1518.934204,-876.388306,-806.728760,1437.127686,-791.433960,-858.913757,1460.117920,-895.149658,-805.368958,1386.504517,-785.687134,1819.190918,1567.349976,-2801.933350,,,,,,,,,,,,
6032,60.320000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.317362,0.566434,-0.640641,0.409893,-827.594360,1450.580811,-839.174377,-847.409363,1518.973389,-878.533936,-804.223328,1436.909180,-793.549927,-856.140747,1460.217773,-897.236511,-802.603943,1386.222778,-787.377075,-847.309753,1518.925659,-878.408875,-804.264954,1437.076050,-793.523621,-856.128784,1460.021240,-897.150208,-802.679565,1386.299072,-787.630920,1819.194580,1567.347168,-2801.916260,,,,,,,,,,,,
6033,60.330000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.315690,0.567003,-0.641578,0.408932,-824.798401,1450.480103,-841.106812,-844.799866,1518.824463,-880.455688,-801.228271,1436.864380,-795.568176,-853.596130,1460.046265,-899.056458,-799.569336,1386.185059,-789.346985,-844.678284,1518.752563,-880.407227,-801.322510,1437.007446,-795.457703,-853.611084,1459.903198,-898.930115,-799.588135,1386.266968,-789.660034,1819.182251,1567.350830,-2801.925049,,,,,,,,,,,,
6034,60.340000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.314229,0.566013,-0.646560,0.403546,-822.370789,1450.240356,-843.006409,-842.098572,1518.596680,-882.472656,-798.467285,1436.602661,-797.648499,-851.669922,1459.822998,-900.701416,-797.247314,1385.938843,-791.203186,-842.050171,1518.678955,-882.434631,-798.411194,1436.655884,-797.458618,-851.653625,1459.525757,-900.606995,-797.391602,1386.092896,-791.575012,1819.212891,1567.343506,-2801.936279,,,,,,,,,,,,
6035,60.350000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.310201,0.565636,-0.651954,0.398482,-819.921753,1450.013672,-844.987183,-839.755066,1518.236572,-884.630798,-795.472961,1436.518188,-799.877930,-849.965271,1459.408325,-902.329102,-794.493591,1385.891235,-793.110657,-839.463440,1518.450684,-884.569275,-795.680969,1436.407104,-799.509766,-850.183167,1458.961426,-902.326721,-794.360779,1386.254150,-793.606506,1819.196655,1567.312622,-2801.938477,,,,,,,,,,,,
6036,60.360000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.311304,0.566627,-0.648408,0.401984,-817.299622,1449.807251,-847.199219,-837.324646,1518.054199,-886.704834,-793.067139,1436.295166,-801.978394,-847.015686,1459.230347,-904.706909,-791.790894,1385.649048,-795.406555,-837.085693,1518.090210,-886.437988,-793.080444,1436.392334,-801.733215,-847.179626,1458.804443,-904.850159,-791.873413,1385.929932,-795.846802,1819.171875,1567.331421,-2801.929443,,,,,,,,,,,,
6037,60.370000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.311781,0.569697,-0.639748,0.411049,-814.932251,1449.490845,-849.320312,-835.783875,1517.662964,-888.526062,-791.055542,1436.075073,-803.882141,-844.039856,1458.815186,-907.154297,-788.849609,1385.409546,-797.718567,-835.890564,1517.305420,-888.154785,-790.628113,1436.235474,-803.879944,-843.924133,1458.769531,-907.281189,-789.353760,1385.660278,-797.940796,1819.171631,1567.349365,-2801.932129,,,,,,,,,,,,
6038,60.380000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,57.698101,20.499701,-14.700500,0.047771,-0.013570,0.015998,-15.666301,-52.738201,18.801300,-93.396698,0.129960,17.611099,0.312415,0.570544,-0.635479,0.415983,-811.988098,1449.343628,-851.593506,-833.166809,1517.446411,-890.744751,-788.364868,1436.002197,-806.001160,-840.698486,1458.586182,-909.638855,-785.722168,1385.339478,-799.989075,-833.607422,1516.952026,-890.529175,-787.512268,1436.245483,-806.106384,-840.335938,1458.718262,-909.606445,-786.554443,1385.453613,-800.152283,1819.178833,1567.344238,-2801.930420,,,,,,,,,,,,
